artist,song,lyrics,emotion
Ariana Grande,​needy,if you take too long to hit me back i can't promise you how ill react but all i can say is at least i'll wait for you lately i've been on a roller coaster tryna get a hold of my emotions but all that i know is i need you close  pre ima scream and shout for what i love passionate but i don't give no fucks i admit that i'm a lil' messed up but i can hide it when i'm all dressed up i'm obsessive and i love too hard good at overthinking with my heart how you even think it got this far this far   and i can be needy way too damn needy i can be needy tell me how good it feels to be needed i can be needy so hard to please me i know it feels so good to be needed   sorry if i'm up and down a lot yeah sorry that i think i'm not enough and sorry if i say sorry way too much you can go ahead and call me selfish selfish but after all this damage i cant help it help it but what you can trust is i need your touch  pre ima scream and shout for what i love passionate but i don't give no fucks i admit that im a lil' messed up but i can hide it when i'm all dressed up i'm obsessive and i love too hard good at overthinking with my heart how you even think it got this far this far   and i can be needy way too damn needy i can be needy tell me how good it feels to be needed i can be needy so hard to please me i know it feels so good to be needed,love
Ariana Grande,​pov,it's like you got superpowers turn my minutes into hours you got more than 00 babe made of glass the way you see through me you know me better than i do can't seem to keep nothing from you how you touch my soul from the outside permeate my ego and my pride   i wanna love me ooh the way that you love me ooh ooh for all of my pretty and all of my ugly too i'd love to see me from your point of view i wanna trust me trust me the way that you trust me trust me ooh 'cause nobody ever loved me like you do i'd love to see me from your point of view   i'm gеtting used to receiving still gеtting good at not leaving i'ma love you even though i'm scared oh scared learnin' to be grateful for myself oh oh oh you love my lips 'cause they say the things we've always been afraid of i can feel it startin' to subside learnin' to believe in what is mine   i wanna love me ooh the way that you love me ooh ooh for all of my pretty and all of my ugly too i'd love to see me from your point of view i wanna trust me trust me the way that you trust me trust me ooh 'cause nobody ever loved me like you do i'd love to see me from your point of view   i couldn't believe it or see it for myself know i be impatient but now i'm out here fallin' fallin' frozen slowly thawing got me right i won't keep you waitin' waitin' all my baggage fadin' safely my baggage fadin' and if my eyes deceive me won't let them stray too far away   i wanna love me ooh the way that you love me ooh ooh for all of my pretty and all of my ugly too i'd love to see me from your point of view i wanna trust me ooh trust me the way that you trust me baby trust me 'cause nobody ever loved me like you do i'd love to see me from your point of view oh yeah,joy
Ariana Grande,​ghostin,i know you hear me when i cry i try to hold it in at night while you're sleeping next to me but it's your arms that i need this time this time look at the cards that we've been dealt if you were anybody else probably wouldn't last a day every tear's a rain parade from hell from hell  pre baby you do it so well you've been so understanding you've been so good and i'm puttin' you through more than one ever should and i'm hating myself 'cause you don't want to admit that it hurts you   i know that it breaks your heart when i cry again over him mmh i know that it breaks your heart when i cry again 'stead of ghostin' him  post we'll get through this we'll get past this i'm a girl with a whole lot of baggage but i love you we'll get past this i'm a girl with a whole lot of baggage oh yeah   though i wish he were here instead don't want that living in your head he just comes to visit me when i'm dreaming every now and then and then and after all that we been through and after all that we been through there's so much to look forward to what was done and what was said leave it all here in this bed with you with you  pre baby you do it so well you've been so understanding you've been so good and i'm puttin' you through more than one ever should and i'm hating myself 'cause you don't want to admit that it hurts you baby   i know that it breaks your heart when i cry again over him mmh i know that it breaks your heart when i cry again 'stead of ghostin' him  post we'll get through this we'll get past this i'm a girl with girl with a whole lot of baggage but i love you love you we'll get past this past this i'm a girl with a whole lot of baggage yeah yeah,sadness
Ariana Grande,​pete davidson,mmm yeah yuh  i thought you into my life whoa look at my mind yuh no better place or a time look how they align unimust have my back fell from the sky into my lap and i know you know that you're my soulmate and all that im like ooh ooh my whole life got me ready for you ooh ooh   got me happy happy i'ma be happy happy yeah i'ma be happy happy wont get no crying from me yeah gonna be happy happy i'ma be happy happy happy i'ma be happy happy yeah gonna be happy happy i'ma be happy happy i'ma be happy happy yeah gonna be happy happy i'ma be happy happy i'ma be happy happy,joy
Ariana Grande,​in my head,doug middlebrook here's the thing youre in love with a version of a person that you've created in your head that you are trying to but cannot fix uh the only person you can fix is yourself i love you this has gone on way too long enough is enough i'm two blocks away im coming over   ariana grande painted a picture i thought i knew you well i got a habit of seeing what isn't there caught in the moment tangled up in your sheets when you broke my heart i said you only wanted half of me  pre ariana grande my imagination's too creative they see demon i see angel angel angel angel without the halo wingless angel   ariana grande falling falling but i never thought you'd leave me falling falling needed something to believe in oh i thought you were the one but it was all in my head it was all in my head skrrt skrrt  post ariana grande yeah look at you you boy i invented you your gucci tennis shoes runnin' from your issues cardio good for the heart for the heart i figured we could work it out hmm   ariana grande painted a picture i thought i drew you well i had a vision seeing what isn't there caught in the moment tangled up in your sheets when you broke my heart said you only wanted half of me  pre ariana grande my imagination's too creative they see cain and i see abel abel abel abel abel i know you're able willin and able   ariana grande falling falling but i thought that you would need me falling falling needed something to believe in oh i thought you were the one but it was all in my head it was all in my head skrrt skrrt  post ariana grande yeah look at you you boy i invented you your gucci tennis shoes runnin from your issues cardio good for the heart for the heart i figured we could work it out hmm   ariana grande wanted you to grow but boy you wasn't budding everything you are made you everything you arent i saw your potential without seein' credentials maybe that's the issue yeah yeah said maybe that's the issue ah cant hold that shit against you ah guess i did it to myself yeah thought you were somebody else you   thought you were somebody else you you thought you were somebody else you,sadness
Ariana Grande,​sweetener,pre ariana grande  pharrell when life deals us cards ayy ayy ayy ayy make everything taste like it is salt ayy ooh ayy ayy ayy then you come through like the sweetener you are  ayy ayy ayy ayy to bring the bitter taste to a halt  ayy ayy ayy ayy ayy   ariana grande  pharrell and then you get it get it get it get it ayy hit it hit it hit it hit it ayy flip it flip it flip it you make me say oh sheesh oh sheesh twist it twist it twist it twist it mix it and mix it and mix it and mix it kiss it kiss it kiss it you make me say oh sheesh oh sheesh   ariana grande  pharrell i like the way you lick the bowl you lick the bowl sheesh somehow your method touches sheesh my soul sheesh touches my soul yeah it lifts me up to heights unknown ayy sweetener sweetener sweetener sweetener sweetener so when they ask how's life sheesh i go sheesh  pre ariana grande  pharrell when life deals us cards ayy ayy ayy ayy make everything taste like it is salt ayy ooh ayy ayy ayy then you come through like the sweetener you are  ayy ayy ayy ayy to bring the bitter taste to a halt  ayy ayy ayy ayy ayy   ariana grande  pharrell and then you get it get it get it get it ayy hit it hit it hit it hit it ayy flip it flip it flip it you make me say oh sheesh oh sheesh twist it twist it twist it twist it mix it and mix it and mix it and mix it kiss it kiss it kiss it you make me say oh sheesh oh sheesh   ariana grande  pharrell your mama sent us horoscopes us horoscopes sheesh had so much fun watching them unfold sheesh watching them unfold yeah you said she like me i smile ayy i know sweetener sweetener sweetener sweetener sweetener so when they ask hows life sheesh i go sheesh  pre ariana grande  pharrell when life deals us cards ayy ayy ayy ayy make everything taste like it is salt ayy ooh ayy ayy ayy then you come through like the sweetener you are  ayy ayy ayy ayy to bring the bitter taste to a halt  ayy ayy ayy ayy ayy   ariana grande  pharrell and then you get it get it get it get it ayy hit it hit it hit it hit it ayy flip it flip it flip it you make me say oh sheesh oh sheesh twist it twist it twist it twist it mix it and mix it and mix it and mix it kiss it kiss it kiss it you make me say oh sheesh oh sheesh   ariana grande  pharrell and then we lay it back talk the rest of the night things that we can light make me say oh sheesh oh sheesh talking 'bout what you wanna do whether it's wrong or right i am followin you 'cause you make me say oh sheesh oh sheesh hey said i don't know what i'd do without you in my life ayy it'd be so sour sweetener ayy i'm hoping that everybody can experience what we have in ours sweetener sweetener ayy ayy ayy sweetener ayy ayy ayy  pre ariana grande  pharrell when life deals us cards ayy ayy ayy ayy make everything taste like it is salt sheesh sheesh then you come through like the sweetener ayy ayy ayy ayy ayy you are to bring the bitter taste to a halt sheesh sheesh   ariana grande  pharrell and then you get it get it get it get it ayy hit it hit it hit it hit it ayy flip it flip it flip it you make me say oh sheesh oh sheesh twist it twist it twist it twist it mix it and mix it and mix it and mix it kiss it kiss it kiss it sweetener sweetener sweetener sweet you make me say oh sheesh oh sheesh you make me say oh babe hey ayy oh yeah,anger
Ariana Grande,​R.E.M.,ariana grande mmm last night boy i met you yeah when i was asleep 'sleep you're such a dream to me mmm woah and it was on a day like this yeah if you can believe if you can believe if you can believe mmm you're such a dream to me   ariana grande before you speak don't move 'cause i don't wanna wake up wake up wake up wake up don't wanna wake up oh wake up wake up wake up boy you're such a dream if you can believe babe boy you're such a dream to me   ariana grande excuse me um i love you i know that's not the way to start a conversation trouble i watch them other girls when they come and bug you but i felt like i knew you so i just wanted to hug you plus you don't know your way around you can stop your playing now all your worries lay 'em down shh don't say it loud is this real baby bum bum bum bum bum bum bum bum bum bum bum you're like i love youwho starts a conversation like that nobody but i do but you are not a picture i can't cut you up and hide you i'll get you out my mind mhm or try to but i just want to stand and yell i will never dare to tell think i heard some wedding bells shh keep it to yourself is this real is this real   ariana grande before you speak don't move 'cause i don't wanna wake up wake up wake up wake up don't wanna wake up oh no wake up wake up wake up 'cause you're such a dream if you can believe you're such a dream to me mmm boy   ariana grande  pharrell williams i could buy you anything but i cannot buy you before your boy gets smart i would never try to you know i'm thinking to myself what happened why you but when i see you in my dreams psh i know you know how to treat it you know how to eat it you know how to beat it i know how to keep it the good housekeeping seal bum bum bum bum bum bum bum bum bum bum bum i don't just wanna touch you i'm tryna turn two single people into a couple what's your next month like tell me what you're up to we can leave right now boy you don't need a duffel what about la perla let vickie keep her secret boy it ain't no secret if i know you're gonna peep it oh   ariana grande before you speak don't move 'cause i don't wanna wake up wake up wake up wawake up wake up wake up wake up wawake up no i don't want no 'cause you're such a dream does this end if you can believe you're such a dream to me to me mmm boy to me mmm yeah,joy
Ariana Grande,NASA,shangela laquifa wadley this is one small step for woman one giant leap for womankind   i'd rather be alone tonight you can say i love you through the phone tonight really dont wanna be in your arms tonight i'll just use my covers to stay warm tonight think i'm better off here all alone tonight aint no checkin' on when i get home tonight just makin' sure i'm good on my own tonight even though there isn't nothin' wrong tonight  pre yeah i'm just sayin' baby i cant really miss you if im with you and when i miss you it'll change the way i kiss you baby you know time apart is beneficial its like i'm the uniand you be nasa   give you the whole world i'ma need space i'ma need space ima i'ma need you know i'm a star space i'ma need space i'ma need space i'ma i'ma need space nasa give you the whole world i'ma need space i'ma need space i'ma i'ma need you know i'm a star space i'ma need space i'ma need space i'ma i'ma need space nasa   bottom line usually i would love it if you stayed the night i just think i'm on another page tonight it ain't nothing wrong with saying i need me time usually i would orbit around you but gravity seems to be the only thing that's pulling me you'll be my rise and shine soon as them stars align mmm  pre baby i can't really miss you if i'm with you and when i miss you it'll change the way i kiss you baby you know time apart is beneficial it's like i'm the uniand you be nasa   give you the whole world i'ma need space i'ma need space i'ma i'ma need you know i'm a star space i'ma need space i'ma need space i'ma i'ma need space nasa give you the whole world i'ma need space i'ma need space i'ma i'ma need you know i'm a star space i'ma need space i'ma need space i'ma i'ma need space nasa   you don't wanna leave me but i'm tryna selfdiscover keep me in your orbit and you know you'll drag me under you don't wanna leave me but i'm tryna selfdiscover you don't wanna leave me but i'm tryna selfdiscover keep me in your orbit and you know you'll drag me under keep me in your orbit and you know you'll drag me under   i'd rather be alone tonight mmm you can say i love you through the phone tonight ah hmmmmm,love
Ariana Grande,Dangerous Woman,oh yeah   don't need permission made my decision to test my limits 'cause it's my business god as my witness start what i finished don't need no hold up taking control of this kind of moment i'm locked and loaded completely focused my mind is open  pre all that you got skin to skin oh my god don't you stop boy   somethin' 'bout you makes me feel like a dangerous woman somethin' 'bout somethin' 'bout somethin' 'bout you makes me wanna do things that i shouldn't somethin' 'bout somethin' 'bout somethin' 'bout   nothing to prove and i'm bulletproof and know what i'm doing the way we're movin' like ducing us to a new thing i wanna savor save it for later the taste the flavor 'cause i'm a taker 'cause i'm a giver it's only nature i live for danger  pre all that you got skin to skin oh my god don't ya stop boy oh yeah   somethin' 'bout you makes me feel like a dangerous woman somethin' 'bout somethin' 'bout somethin' 'bout you makes me wanna do things that i shouldn't somethin' 'bout somethin' 'bout somethin' 'bout you  post all girls wanna be like that bad girls underneath like that you know how i'm feeling inside somethin' 'bout somethin' 'bout all girls wanna be like that bad girls underneath like that you know how i'm feeling inside somethin' 'bout somethin' 'bout   mmmhmm oohooh   somethin' 'bout you makes me feel like a dangerous woman somethin' 'bout somethin' 'bout somethin' 'bout you eheh makes me wanna do things that i shouldn't yeah somethin' 'bout somethin' 'bout somethin' 'bout you yeah  post all girls wanna be like that hmmmmm bad girls underneath like that you know how i'm feeling inside you know how i'm feeling inside baby somethin' 'bout somethin' 'bout all girls wanna be like that bad girls underneath like that you know how i'm feeling inside somethin' 'bout somethin' 'bout   yeah there's somethin' 'bout you boy heh yeah there's somethin' 'bout you boy ohohoh hey yeah there's somethin' 'bout you boy yeah there's somethin' 'bout you boy somethin' 'bout somethin' 'bout somethin' 'bout you yeah there's somethin' 'bout you boy yeah there's somethin' 'bout you boy yeah there's somethin' 'bout you boy yeah there's somethin' 'bout you boy yeah there's somethin' 'bout you boy oh yeah somethin' 'bout somethin' 'bout somethin' 'bout you,joy
Ariana Grande,Let Me Love You,ariana grande i just broke up with my ex now im out here single i dont really know whats next but i aint even trippin' i'ma chill and sit back and i know they will be coming from the right and the left left left i just broke up with my ex and you're the one im feeling as i'm laying on your chest good conversation got me holding my breath and i dont normally say this but goddamn you the best best best  pre ariana grande and if it feels right promise i don't mind and if it feels right promise i'll stay here all night   ariana grande just let me looooooolove you you just let me looooooolove you you just let me looooooolove you you just let me looooooolove you you   ariana grande as i'm laying on your chest i'll be out here thinkin' 'bout it boy it's just a guess but something just keeps telling me i'm better than the rest and i ain't tryna rush you but goddamn i'm a mess mess mess  pre ariana grande and if it feels right promise i don't mind and if it feels right promise i'll stay here all night   ariana grande just let me looooooolove you you just let me looooooolove you you just let me looooooolove you you just let me looooooolove you you   lil wayne i say girl you need a hot boy she say you need to stop  with them thots boy i say you need a real  she say yes lord and what you need your ex for i'm triple x lord okay ariana my lil mama goodbye to the good girl my ex tripping it's no biggie i pac shook her i'm laid up with my new thing she lay her head on my new chain then the mood change then my name change from 'lil wayne' to ooh wayne oh lord she grinding on this grande oh lord i'm drowning i'm gonna need that coast guard and when it comes to that  i give her amnesia she just looking for love she says she single and i'm her feature oh my god   ariana grande  lil wayne you're no good boy just let me love you baby just let me looooooolove you you tunechi mula baby just let me looooooolove you you boy just let me love you yeah yeah ah just let me looooooolove you you she just looking for love i'm looking for love just let me looooooolove you you she just looking for love yeah yeah i'm looking for love baby just let me looooooolove you you she just looking for love yeah i'm looking for love baby just let me looooooolove you you she just looking for love yeah hey yeah yeah yeah she's just looking for love mmm yeah   lil wayne  ariana grande i'ma give her that love yeah he gon' gimme that love she's just looking for love oh boy i'm looking for love baby i'ma give her that love i'ma give her that i'ma give her that,sadness
Ariana Grande,​bloodline,marjorie grande because i'm trying to do the best i can and they can't find something to satisfy me ugh   ariana grande mmm yeah yuh even though you're bad for me i know you're the one that i'm thinkin' got me feelin' so incredible would you mind maybe linkin'  pre ariana grande love me love me baby are you down can you let me know love me thank you leave me put it down then it's time to go get it like you love me but you don't boy it's just for show take it or leave it you gotta take it or leave it like uh   ariana grande don't want you in my bloodline yeah just wanna have a good time yeah and no need to apologize no but you gon' have to let this shit go don't want you in my bloodline yeah not tryna make you all mine yeah and no need to apologize no but you gon' have to let this shit go yeah  post ariana grande yeaheheh yeaheh yeah yeah yuh   ariana grande no we won't be talking the next day i ain't got nothin' to say hell nah i ain't lookin' for my one true love yeah that ship sailed away  pre ariana grande love me love me baby are you down can you let me know love me thank you leave me put it down then it's time to go get it like you love me but you don't boy it's just for show take it or leave it you gotta take it or leave it like uh   ariana grande don't want you in my bloodline yeah just wanna have a good time yeah and no need to apologize no but you gon' have to let this shit go don't want you in my bloodline yeah don't want you in my not tryna make you all mine yeah not tryna make you and no need to apologize no and no need to yeah but you gon' have to let this shit go yeah  post ariana grande oh yeah yeaheheh yeaheh yeah yeah yeah   ariana grande say i know what you want what you want from me i know what you think what you think you see so what you think i know what you looking for but i'm complete yee i know what you need but it won't be me i know what you want what you want from me i know what you think what you think you see i know what you looking for but i'm complete i know what you need but it won't be me but it won't be me   ariana grande don't want you in my bloodline yeah don't want you in my bloodline just wanna have a good time yeah just tryna have a good time and no need to apologize no no but you gon' have to let this shit go yeah yeah don't want you in my bloodline yeah not tryna make you all mine yeah and no need to apologize no but you gon' have to let this shit go yeah  post ariana grande woo yeaheheh yeah yeah yeah yeah yeaheheh yeah yeah yeah yeah yeah yeah,joy
Ariana Grande,Into You,i'm so into you i can barely breathe and all i wanna do is to fall in deep but close ain't close enough 'til we cross the line hey yeah so name a game to play and i'll roll the dice hey  pre oh baby look what you started the temperature's rising in here is this gonna happen been waiting and waiting for you to make a move before i make a move   so baby come light me up and baby i'll let you on it a little bit dangerous but baby that's how i want it a little less conversation and a little more touch my body 'cause i'm so into you into you into you got everyone watchin' us so baby let's keep this secret a little bit scandalous but baby don't let them see it a little less conversation and a little more touch my body 'cause i'm so into you into you into you ooh yeah   this could take some time hey made too many mistakes better get this right right baby  pre oh baby look what you started the temperature's rising in here is this gonna happen been waiting and waiting for you to make a move before i make a move   so baby come light me up and baby i'll let you on it a little bit dangerous but baby that's how i want it a little less conversation and a little more touch my body 'cause i'm so into you into you into you got everyone watchin' us so baby let's keep this secret a little bit scandalous but baby don't let them see it a little less conversation and a little more touch my body 'cause i'm so into you into you into you oh yeah 'cause i'm so into you   tell me what you came here for 'cause i can't i can't wait no more i'm on the edge with no control and i need i need you to know you to know oh woah yeah   so baby come light me up light me up and baby i'll let you on it a little bit dangerous dangerous but baby that's how i want it how i want it a little less conversation and a little more touch my body 'cause i'm so into you into you into you got everyone watchin' us watchin' us so baby let's keep this secret a little bit scandalous scandalous but baby don't let them see it yeah a little less conversation  and a little more touch my body 'cause i'm so into you into you into you   so come light me up so come light me up my baby little dangerous a little dangerous my boy how i want it a little less conversation and a little more touch my body 'cause i'm so into you into you into you i'm so into you,joy
